Position,First Name,Last Name,Team,Salary,Game
TE,Charlie,Woerner,ATL,2200,CAR@ATL
TE,Kyle,Pitts,ATL,2800,CAR@ATL
TE,Ian,Thomas,CAR,2200,CAR@ATL
TE,Foster,Moreau,NO,2600,NO@TB
TE,Juwan,Johnson,NO,3000,NO@TB
TE,Dallin,Holker,NO,2200,NO@TB
TE,Cade,Otton,TB,3200,NO@TB
TE,Ko,Kieft,TB,2200,NO@TB
TE,Payne,Durham,TB,2200,NO@TB
TE,Devin,Culp,TB,2200,NO@TB
TE,Zach,Ertz,WAS,3800,WAS@DAL
TE,John,Bates,WAS,2200,WAS@DAL
TE,Ben,Sinnott,WAS,2200,WAS@DAL
TE,Jake,Ferguson,DAL,2400,WAS@DAL
TE,Luke,Schoonmaker,DAL,2200,WAS@DAL
TE,Princeton,Fant,DAL,2200,WAS@DAL
TE,Brevyn,Spann-Ford,DAL,2200,WAS@DAL
TE,Colson,Yankoff,WAS,2200,WAS@DAL
TE,Travis,Kelce,KC,4200,KC@DEN
TE,Noah,Gray,KC,2400,KC@DEN
TE,Adam,Trautman,DEN,2200,KC@DEN
TE,Lucas,Krull,DEN,2200,KC@DEN
TE,Nate,Adkins,DEN,2200,KC@DEN
TE,Peyton,Hendershot,KC,2200,KC@DEN
TE,Josiah,Deguara,JAC,2200,JAC@IND
TE,Luke,Farrell,JAC,2200,JAC@IND
TE,Brenton,Strange,JAC,2200,JAC@IND
TE,Mo,Alie-Cox,IND,2200,JAC@IND
TE,Kylen,Granson,IND,2200,JAC@IND
TE,Drew,Ogletree,IND,2200,JAC@IND
TE,Will,Mallory,IND,2200,JAC@IND
TE,George,Kittle,SF,5000,SF@ARI
TE,Eric,Saubert,SF,2200,SF@ARI
TE,Jake,Tonges,SF,2200,SF@ARI
TE,Brayden,Willis,SF,2200,SF@ARI
TE,Trey,McBride,ARI,5200,SF@ARI
TE,Elijah,Higgins,ARI,2200,SF@ARI
TE,Travis,Vokolek,ARI,2200,SF@ARI
TE,Tip,Reiman,ARI,2200,SF@ARI
TE,Johnny,Mundt,MIN,2200,MIN@DET
TE,T.J.,Hockenson,MIN,3400,MIN@DET
TE,Josh,Oliver,MIN,2200,MIN@DET
TE,Brock,Wright,DET,2200,MIN@DET
TE,Shane,Zylstra,DET,2200,MIN@DET
TE,Sam,LaPorta,DET,4400,MIN@DET
TE,Dalton,Schultz,HOU,3200,HOU@TEN
TE,Cade,Stover,HOU,2200,HOU@TEN
TE,Nick,Vannett,TEN,2200,HOU@TEN
TE,Chig,Okonkwo,TEN,3200,HOU@TEN
TE,Josh,Whyle,TEN,2200,HOU@TEN
TE,David,Martin-Robinson,TEN,2200,HOU@TEN
TE,Irv,Smith,HOU,2200,HOU@TEN
TE,Teagan,Quitoriano,HOU,2200,HOU@TEN
TE,Jonnu,Smith,MIA,4600,MIA@NYJ
TE,Durham,Smythe,MIA,2200,MIA@NYJ
TE,Jack,Stoll,MIA,2200,MIA@NYJ
TE,Julian,Hill,MIA,2200,MIA@NYJ
TE,Tyler,Conklin,NYJ,3200,MIA@NYJ
TE,Kenny,Yeboah,NYJ,2200,MIA@NYJ
TE,Jeremy,Ruckert,NYJ,2200,MIA@NYJ
TE,Tanner,Conner,MIA,2200,MIA@NYJ
TE,Dawson,Knox,BUF,2200,BUF@NE
TE,Quintin,Morris,BUF,2200,BUF@NE
TE,Dalton,Kincaid,BUF,2600,BUF@NE
TE,Hunter,Henry,NE,3400,BUF@NE
TE,Austin,Hooper,NE,2600,BUF@NE
TE,Jaheim,Bell,NE,2200,BUF@NE
TE,Pharaoh,Brown,SEA,2200,SEA@LA
TE,Noah,Fant,SEA,2800,SEA@LA
TE,Brady,Russell,SEA,2200,SEA@LA
TE,AJ,Barner,SEA,2200,SEA@LA
TE,Tyler,Higbee,LA,2200,SEA@LA
TE,Colby,Parkinson,LA,2200,SEA@LA
TE,Hunter,Long,LA,2200,SEA@LA
TE,Davis,Allen,LA,2200,SEA@LA
TE,Mike,Gesicki,CIN,3000,CIN@PIT
TE,Tanner,Hudson,CIN,2200,CIN@PIT
TE,Drew,Sample,CIN,2200,CIN@PIT
TE,Tanner,McLachlan,CIN,2200,CIN@PIT
TE,Cam,Grandy,CIN,2200,CIN@PIT
TE,MyCole,Pruitt,PIT,2200,CIN@PIT
TE,Pat,Freiermuth,PIT,3400,CIN@PIT
TE,Connor,Heyward,PIT,2200,CIN@PIT
TE,Darnell,Washington,PIT,2200,CIN@PIT
TE,Will,Dissly,LAC,2600,LAC@LV
TE,Tucker,Fisk,LAC,2200,LAC@LV
TE,Stone,Smartt,LAC,2200,LAC@LV
TE,Harrison,Bryant,LV,2200,LAC@LV
TE,Michael,Mayer,LV,2200,LAC@LV
TE,Justin,Shorter,LV,2200,LAC@LV
TE,Brock,Bowers,LV,5000,LAC@LV
TE,Hayden,Hurst,LAC,2200,LAC@LV
TE,John Samuel,Shenker,LV,2200,LAC@LV
WR,Jerry,Jeudy,CLE,5400,CLE@BAL
WR,Elijah,Moore,CLE,2200,CLE@BAL
WR,Michael,Woods II,CLE,2200,CLE@BAL
WR,Cedric,Tillman,CLE,3600,CLE@BAL
WR,Jamari,Thrash,CLE,2200,CLE@BAL
WR,Nelson,Agholor,BAL,2200,CLE@BAL
WR,Rashod,Bateman,BAL,4400,CLE@BAL
WR,Tylan,Wallace,BAL,2200,CLE@BAL
WR,Zay,Flowers,BAL,4800,CLE@BAL
WR,Devontez,Walker,BAL,2200,CLE@BAL
WR,Steven,Sims,BAL,2200,CLE@BAL
WR,James,Proche II,CLE,2200,CLE@BAL
WR,Deonte,Harty,BAL,2200,CLE@BAL
WR,Darius,Slayton,NYG,2400,NYG@PHI
WR,Ihmir,Smith-Marsette,NYG,2200,NYG@PHI
WR,Wan'Dale,Robinson,NYG,4000,NYG@PHI
WR,Jalin,Hyatt,NYG,2200,NYG@PHI
WR,Bryce,Ford-Wheaton,NYG,2200,NYG@PHI
WR,Malik,Nabers,NYG,6800,NYG@PHI
WR,A.J.,Brown,PHI,6800,NYG@PHI
WR,DeVonta,Smith,PHI,6200,NYG@PHI
WR,Jahan,Dotson,PHI,2200,NYG@PHI
WR,Britain,Covey,PHI,2200,NYG@PHI
WR,Ainias,Smith,PHI,2200,NYG@PHI
WR,Johnny,Wilson,PHI,2200,NYG@PHI
WR,Gunner,Olszewski,NYG,2200,NYG@PHI
WR,Keenan,Allen,CHI,5400,CHI@GB
WR,DJ,Moore,CHI,5000,CHI@GB
WR,Collin,Johnson,CHI,2200,CHI@GB
WR,Tyler,Scott,CHI,2200,CHI@GB
WR,Rome,Odunze,CHI,4000,CHI@GB
WR,Christian,Watson,GB,3600,CHI@GB
WR,Romeo,Doubs,GB,4400,CHI@GB
WR,Bo,Melton,GB,2200,CHI@GB
WR,Jayden,Reed,GB,3600,CHI@GB
WR,Dontayvion,Wicks,GB,2800,CHI@GB
WR,Malik,Heath,GB,2200,CHI@GB
WR,Adam,Thielen,CAR,5800,CAR@ATL
WR,David,Moore,CAR,2800,CAR@ATL
WR,Dan,Chisena,CAR,2200,CAR@ATL
WR,Velus,Jones Jr.,CAR,2200,CAR@ATL
WR,Deven,Thompkins,CAR,2200,CAR@ATL
WR,Xavier,Legette,CAR,3400,CAR@ATL
WR,Jalen,Coker,CAR,3600,CAR@ATL
WR,Ray-Ray,McCloud,ATL,3200,CAR@ATL
WR,KhaDarel,Hodge,ATL,2200,CAR@ATL
WR,Darnell,Mooney,ATL,4600,CAR@ATL
WR,Drake,London,ATL,5800,CAR@ATL
WR,Casey,Washington,ATL,2200,CAR@ATL
WR,Chris,Blair,ATL,2200,CAR@ATL
WR,Dante,Pettis,NO,2200,NO@TB
WR,Marquez,Valdes-Scantling,NO,3400,NO@TB
WR,Cedrick,Wilson Jr.,NO,2200,NO@TB
WR,Kevin,Austin Jr.,NO,2200,NO@TB
WR,Mason,Tipton,NO,2200,NO@TB
WR,Mike,Evans,TB,7600,NO@TB
WR,Sterling,Shepard,TB,3000,NO@TB
WR,Trey,Palmer,TB,2200,NO@TB
WR,Rakim,Jarrett,TB,2200,NO@TB
WR,Ryan,Miller,TB,2200,NO@TB
WR,Jalen,McMillan,TB,5600,NO@TB
WR,Kameron,Johnson,TB,2200,NO@TB
WR,Chris,Olave,NO,4200,NO@TB
WR,Jamison,Crowder,WAS,2200,WAS@DAL
WR,Terry,McLaurin,WAS,6400,WAS@DAL
WR,Olamide,Zaccheaus,WAS,3400,WAS@DAL
WR,K.J.,Osborn,WAS,2200,WAS@DAL
WR,Dyami,Brown,WAS,2400,WAS@DAL
WR,Luke,McCaffrey,WAS,2200,WAS@DAL
WR,Brandin,Cooks,DAL,4000,WAS@DAL
WR,CeeDee,Lamb,DAL,3800,WAS@DAL
WR,Jalen,Tolbert,DAL,3200,WAS@DAL
WR,KaVontae,Turpin,DAL,2600,WAS@DAL
WR,Jonathan,Mingo,DAL,2200,WAS@DAL
WR,Jalen,Brooks,DAL,2200,WAS@DAL
WR,Ryan,Flournoy,DAL,2200,WAS@DAL
WR,Brycen,Tremayne,WAS,2200,WAS@DAL
WR,DeAndre,Hopkins,KC,3600,KC@DEN
WR,JuJu,Smith-Schuster,KC,2200,KC@DEN
WR,Justin,Watson,KC,2200,KC@DEN
WR,Nikko,Remigio,KC,2200,KC@DEN
WR,Xavier,Worthy,KC,5400,KC@DEN
WR,Hollywood,Brown,KC,3600,KC@DEN
WR,Courtland,Sutton,DEN,6200,KC@DEN
WR,Lil'Jordan,Humphrey,DEN,2200,KC@DEN
WR,Marvin,Mims Jr.,DEN,4000,KC@DEN
WR,Troy,Franklin,DEN,2200,KC@DEN
WR,Devaughn,Vele,DEN,2600,KC@DEN
WR,David,Sills V,DEN,2200,KC@DEN
WR,Skyy,Moore,KC,2200,KC@DEN
WR,Mecole,Hardman,KC,2200,KC@DEN
WR,Josh,Reynolds,JAC,2200,JAC@IND
WR,Devin,Duvernay,JAC,2200,JAC@IND
WR,Tim,Jones,JAC,2200,JAC@IND
WR,Parker,Washington,JAC,3400,JAC@IND
WR,Brian,Thomas Jr.,JAC,7200,JAC@IND
WR,Ashton,Dulin,IND,2200,JAC@IND
WR,Michael,Pittman Jr.,IND,4600,JAC@IND
WR,Alec,Pierce,IND,3800,JAC@IND
WR,Josh,Downs,IND,3800,JAC@IND
WR,Adonai,Mitchell,IND,2200,JAC@IND
WR,Anthony,Gould,IND,2200,JAC@IND
WR,Jaylon,Moore,JAC,2200,JAC@IND
WR,Chris,Conley,SF,2200,SF@ARI
WR,Deebo,Samuel Sr.,SF,4600,SF@ARI
WR,Jauan,Jennings,SF,5400,SF@ARI
WR,Ricky,Pearsall,SF,2200,SF@ARI
WR,Jacob,Cowing,SF,2200,SF@ARI
WR,Zay,Jones,ARI,2200,SF@ARI
WR,Zach,Pascal,ARI,2200,SF@ARI
WR,Greg,Dortch,ARI,2200,SF@ARI
WR,Michael,Wilson,ARI,3000,SF@ARI
WR,Marvin,Harrison Jr.,ARI,4400,SF@ARI
WR,Xavier,Weaver,ARI,2200,SF@ARI
WR,Trent,Sherfield Sr.,MIN,2200,MIN@DET
WR,Brandon,Powell,MIN,2200,MIN@DET
WR,Justin,Jefferson,MIN,8000,MIN@DET
WR,Jalen,Nailor,MIN,2200,MIN@DET
WR,Jordan,Addison,MIN,6000,MIN@DET
WR,Allen,Robinson,DET,2200,MIN@DET
WR,Tim,Patrick,DET,3400,MIN@DET
WR,Amon-Ra,St. Brown,DET,7000,MIN@DET
WR,Jameson,Williams,DET,5800,MIN@DET
WR,Tom,Kennedy,DET,2200,MIN@DET
WR,Kalif,Raymond,DET,2200,MIN@DET
WR,Robert,Woods,HOU,2200,HOU@TEN
WR,Nico,Collins,HOU,6400,HOU@TEN
WR,John,Metchie III,HOU,3000,HOU@TEN
WR,Xavier,Hutchinson,HOU,2200,HOU@TEN
WR,Tyler,Boyd,TEN,2200,HOU@TEN
WR,Calvin,Ridley,TEN,5400,HOU@TEN
WR,Nick,Westbrook-Ikhine,TEN,3600,HOU@TEN
WR,Mason,Kinsey,TEN,2200,HOU@TEN
WR,Jha'Quan,Jackson,TEN,2200,HOU@TEN
WR,Bryce,Oliver,TEN,2200,HOU@TEN
WR,Diontae,Johnson,HOU,2200,HOU@TEN
WR,Colton,Dowell,TEN,2200,HOU@TEN
WR,Tyreek,Hill,MIA,5800,MIA@NYJ
WR,River,Cracraft,MIA,2200,MIA@NYJ
WR,Jaylen,Waddle,MIA,4000,MIA@NYJ
WR,Dee,Eskridge,MIA,2200,MIA@NYJ
WR,Malik,Washington,MIA,2200,MIA@NYJ
WR,Davante,Adams,NYJ,6600,MIA@NYJ
WR,Allen,Lazard,NYJ,2400,MIA@NYJ
WR,Garrett,Wilson,NYJ,5800,MIA@NYJ
WR,Xavier,Gipson,NYJ,2200,MIA@NYJ
WR,Malachi,Corley,NYJ,2200,MIA@NYJ
WR,Erik,Ezukanma,MIA,2200,MIA@NYJ
WR,Amari,Cooper,BUF,3400,BUF@NE
WR,Curtis,Samuel,BUF,2200,BUF@NE
WR,Mack,Hollins,BUF,2400,BUF@NE
WR,Khalil,Shakir,BUF,4800,BUF@NE
WR,Keon,Coleman,BUF,3400,BUF@NE
WR,Kendrick,Bourne,NE,3000,BUF@NE
WR,DeMario,Douglas,NE,3800,BUF@NE
WR,Kayshon,Boutte,NE,3600,BUF@NE
WR,Ja'Lynn,Polk,NE,2200,BUF@NE
WR,Javon,Baker,NE,2200,BUF@NE
WR,Tyrell,Shavers,BUF,3400,BUF@NE
WR,Tyler,Lockett,SEA,2200,SEA@LA
WR,DK,Metcalf,SEA,4400,SEA@LA
WR,Cody,White,SEA,2200,SEA@LA
WR,Jaelon,Darden,SEA,2200,SEA@LA
WR,Dareke,Young,SEA,2200,SEA@LA
WR,Jaxon,Smith-Njigba,SEA,6200,SEA@LA
WR,Jake,Bobo,SEA,2200,SEA@LA
WR,Demarcus,Robinson,LA,2200,SEA@LA
WR,Cooper,Kupp,LA,4400,SEA@LA
WR,Tyler,Johnson,LA,2200,SEA@LA
WR,Tutu,Atwell,LA,2200,SEA@LA
WR,Puka,Nacua,LA,7600,SEA@LA
WR,Xavier,Smith,LA,2200,SEA@LA
WR,Jordan,Whittington,LA,2200,SEA@LA
WR,Tee,Higgins,CIN,7200,CIN@PIT
WR,Ja'Marr,Chase,CIN,8200,CIN@PIT
WR,Charlie,Jones,CIN,2200,CIN@PIT
WR,Andrei,Iosivas,CIN,3200,CIN@PIT
WR,Jermaine,Burton,CIN,2200,CIN@PIT
WR,Isaiah,Williams,CIN,2200,CIN@PIT
WR,Mike,Williams,PIT,2200,CIN@PIT
WR,Scotty,Miller,PIT,2200,CIN@PIT
WR,Van,Jefferson,PIT,2200,CIN@PIT
WR,Ben,Skowronek,PIT,2200,CIN@PIT
WR,George,Pickens,PIT,5400,CIN@PIT
